olympus_id,created_at,created_by,updated_at,updated_by,cusip,isin,sedol,occ_symbol,issuer_olympus_id,ultimate_issuer_olympus_id,description,quote_currency,round_lot,price_factor,minimum_piece,coupon,maturity,ticker,amount_outstanding,market_sector_description,maturity_type,collateral_type,issue_date,first_settle_date,days_to_settle,figi,asset_type,price
504695,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2438026440,BP0XY45,,3399442,3399452,THAMES 0.875 01/31/28,EUR,1000,0.01,100000,0.875,1/31/2028,THAMES,575000000,Corp,CALLABLE,SR SECURED,1/31/2022,1/31/2022,2,BBG014LM1XD0,Bond,73.17
504804,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,FR001400GDJ1,BPK64Z5,,1841826,1841826,ORAFP V5.375 PERP EMTN,EUR,100000,0.01,100000,5.375,,ORAFP,1000000000,Corp,PERP/CALL,JR SUBORDINATED,4/18/2023,4/18/2023,2,BBG01G52VVH2,Bond,101.37
504836,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2434787235,BMX5K49,,1587243,1590507,ABNANV 1.25 01/20/34 EMTN,EUR,100000,0.01,100000,1.25,1/20/2034,ABNANV,1000000000,Corp,AT MATURITY,SR NON-PREFERRED,1/20/2022,1/20/2022,2,BBG014JGQH08,Bond,84.02
504997,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2523960719,BN4J263,,2482762,5627295,ZURNVX V5.125 11/23/52 EMTN,GBP,1000,0.01,100000,5.125,11/23/2052,ZURNVX,1000000000,Corp,CALLABLE,COMPANY GUARNT,8/23/2022,8/23/2022,2,BBG0196BHDP4,Bond,81.68
505828,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,86959NAP4,US86959NAP42,BNDB8S4,,3638866,3638866,SHBASS 5.5 06/15/28 REGS,USD,1000,0.01,250000,5.5,6/15/2028,SHBASS,1000000000,Corp,AT MATURITY,SR NON-PREFERRED,6/15/2023,6/15/2023,2,BBG01GZ0C5P2,Bond,104.58
506194,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2618867159,BRJQSV4,,364743,364743,CHEPDE 7.5 05/15/30 REGS,EUR,1000,0.01,100000,7.5,5/15/2030,CHEPDE,725000000,Corp,CALLABLE,SR SECURED,5/10/2023,5/10/2023,2,BBG01GF4JDG2,Bond,75.1
506472,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,FR001400KKM2,BN7JTR0,,1841826,1841826,ORAFP 3.875 09/11/35 EMTN,EUR,100000,0.01,100000,3.875,9/11/2035,ORAFP,500000000,Corp,CALLABLE,SR UNSECURED,9/11/2023,9/11/2023,2,BBG01J62KDV1,Bond,103.52
506513,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,FR001400KHX5,BR85PC2,,2732571,2732571,KERFP 3.875 09/05/35 EMTN,EUR,100000,0.01,100000,3.875,9/5/2035,KERFP,1300000000,Corp,CALLABLE,SR UNSECURED,9/5/2023,9/5/2023,2,BBG01J3MTG17,Bond,85.56
506641,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2618840974,BRJQVB5,,364743,364743,CHEPDE F 05/15/30 REGS,EUR,1000,0.01,100000,8.752,5/15/2030,CHEPDE,325000000,Corp,CALLABLE,SR SECURED,5/10/2023,5/10/2023,2,BBG01GF4JDJ9,Bond,77.58
506900,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2028892045,BJ4T7J3,,529546,2605009,DGGLN F 07/31/26 REGS,EUR,1000,0.01,100000,8.912,7/31/2026,DGGLN,200000000,Corp,CALLABLE,SR SECURED,7/31/2019,7/31/2019,2,BBG00PNYDZZ4,Bond,73.18
507122,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2619047728,BN6K7R0,,3741789,3741789,BENTLR 9.375 05/15/28 REGS,EUR,1000,0.01,100000,9.375,5/15/2028,BENTLR,525000000,Corp,CALLABLE,SR SECURED,5/15/2023,5/15/2023,2,BBG01GF4SCP4,Bond,77.73
507327,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,FR001400KLT5,BNSP3P3,,1573795,1573795,WLNFP 4.125 09/12/28 EMTN,EUR,100000,0.01,100000,4.125,9/12/2028,WLNFP,600000000,Corp,CALLABLE,SR UNSECURED,9/12/2023,9/12/2023,2,BBG01J62L2V4,Bond,92.91
507884,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,DE000A351U49,BRJB5H4,,2732669,2732669,ALVGR V5.824 07/25/53,EUR,100000,0.01,100000,5.824,7/25/2053,ALVGR,1250000000,Corp,CALLABLE,SUBORDINATED,6/5/2023,6/5/2023,2,BBG01GTZKN56,Bond,74.82
508278,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,539439AX7,US539439AX74,BQP9D48,,363965,363965,LLOYDS V5.871 03/06/29,USD,1000,0.01,200000,5.871,3/6/2029,LLOYDS,1250000000,Corp,CALLABLE,SR UNSECURED,3/6/2023,3/6/2023,2,BBG01FNX68Z5,Bond,89.51
508455,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,88167AAS0,US88167AAS06,BQXJJN1,,3686604,2726659,TEVA 7.875 09/15/29,USD,1000,0.01,200000,7.875,9/15/2029,TEVA,600000000,Corp,CALLABLE,COMPANY GUARNT,3/9/2023,3/9/2023,2,BBG01FNVYNQ5,Bond,85.59
508944,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2593105476,BQKRHW3,,918921,918921,AZN 3.75 03/03/32 EMTN,EUR,1000,0.01,100000,3.75,3/3/2032,AZN,750000000,Corp,CALLABLE,SR UNSECURED,3/3/2023,3/3/2023,2,BBG01FNB4812,Bond,92.2
509148,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS1472663670,BYM5X34,,1814013,1814013,BACR 3.25 02/12/27 EMTN,GBP,1000,0.01,100000,3.25,2/12/2027,BACR,1250000000,Corp,AT MATURITY,SR UNSECURED,8/12/2016,8/12/2016,2,BBG00DK74H65,Bond,103.79
509252,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,06738EBG9,US06738EBG98,BJ5S777,,1814013,1814013,BACR V8 PERP,USD,1000,0.01,200000,8,,BACR,2000000000,Corp,PERP/CALL,JR SUBORDINATED,3/27/2019,3/27/2019,2,BBG00NNPTQD5,Bond,83.89
510000,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2393498204,BNVTBS1,,4262353,5826577,ROTHLF V5 PERP,GBP,1000,0.01,200000,5,,ROTHLF,450000000,Corp,PERP/CALL,JR SUBORDINATED,10/13/2021,10/13/2021,2,BBG012TS26W0,Bond,71.83
510076,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,06738ECJ2,US06738ECJ29,BP6KC13,,1814013,1814013,BACR V6.496 09/13/27,USD,1000,0.01,200000,6.496,9/13/2027,BACR,1450000000,Corp,CALLABLE,SR UNSECURED,9/13/2023,9/13/2023,2,BBG01J6KH490,Bond,76.08
510408,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,86964WAH5,US86964WAH51,BJXTN41,,1550369,3657425,SUZANO 5 01/15/30,USD,1000,0.01,200000,5,1/15/2030,SUZANO,999904000,Corp,CALLABLE,COMPANY GUARNT,8/14/2019,8/14/2019,2,BBG00PQCR544,Bond,78.04
510516,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,USG84228FZ63,BRBS4Q5,,3636163,3636163,STANLN V7.018 02/08/30 REGS,USD,1000,0.01,200000,7.018,2/8/2030,STANLN,750000000,Corp,CALLABLE,SR UNSECURED,11/8/2023,11/8/2023,2,BBG01JZFQ364,Bond,99.9
510600,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2244837246,BLSN0P2,,4822777,6737325,TEREOS 7.5 10/30/25 144A,EUR,1000,0.01,100000,7.5,10/30/2025,TEREOS,425000000,Corp,CALLABLE,SR UNSECURED,10/23/2020,10/23/2020,2,BBG00XTV94B7,Bond,68.72
510640,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2707822644,BMDHQB4,,3399442,3399452,THAMES 8.25 04/25/40,GBP,1000,0.01,100000,8.25,4/25/2040,THAMES,300000000,Corp,CALLABLE,SR SECURED,10/25/2023,10/25/2023,2,BBG01JS2N5Z7,Bond,102.55
511136,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,28504DAD5,US28504DAD57,BP4FCG5,,5467514,2763526,EDF 6.9 05/23/53 144A,USD,1000,0.01,200000,6.9,5/23/2053,EDF,1000000000,Corp,CALLABLE,SR UNSECURED,5/23/2023,5/23/2023,2,BBG01GNYCFG9,Bond,79.09
511477,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,USG84228FV59,BPXZLW5,,3636163,3636163,STANLN V6.296 07/06/34 REGS,USD,1000,0.01,200000,6.296,7/6/2034,STANLN,1000000000,Corp,CALLABLE,SR UNSECURED,7/6/2023,7/6/2023,2,BBG01H7NM4D6,Bond,94.81
511679,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,CH0537261858,BLR98R9,,5203426,5203426,UBS V3.25 04/02/26 EMTN,EUR,1000,0.01,100000,3.25,4/2/2026,UBS,2000000000,Corp,CALLABLE,SR UNSECURED,4/2/2020,4/2/2020,2,BBG00SVD29T2,Bond,101.87
511746,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2498546204,BNRKRX5,,5342493,2484777,GAMHOL F 07/15/28 REGS,EUR,1000,0.01,100000,9.442,7/15/2028,GAMHOL,450000000,Corp,CALLABLE,SR SECURED,7/19/2022,7/19/2022,2,BBG018FKQF62,Bond,96.57
511994,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,822582CL4,US822582CL48,BNQNFN1,,5073510,31204,RDSALN 3 11/26/51,USD,1000,0.01,1000,3,11/26/2051,RDSALN,1000000000,Corp,CALLABLE,COMPANY GUARNT,11/26/2021,11/26/2021,2,BBG013PXFPY3,Bond,90.01
512075,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2647351142,BS3BMJ8,,7222546,880795,AMARAZ 10.25 07/15/28 REGS,EUR,1000,0.01,100000,10.25,7/15/2028,AMARAZ,270000000,Corp,CALLABLE,SR SECURED,7/14/2023,7/14/2023,2,BBG01H9WCYF7,Bond,62.68
512462,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2147890607,BMHQWN1,,1212103,3635709,DGELN 2.875 03/27/29,GBP,1000,0.01,100000,2.875,3/27/2029,DGELN,300000000,Corp,AT MATURITY,COMPANY GUARNT,3/27/2020,3/27/2020,2,BBG00SSJGDB8,Bond,67.88
512525,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,DE000A3K5HW7,BLDCBW8,,2474855,1722361,JABHOL 4.75 06/29/32,EUR,100000,0.01,100000,4.75,6/29/2032,JABHOL,500000000,Corp,AT MATURITY,COMPANY GUARNT,6/29/2022,6/29/2022,2,BBG018CHRKS6,Bond,61.33
512671,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,FR0013504677,BLNQ1X1,,6017684,6017684,ENGIFP 1.75 03/27/28 EMTN,EUR,100000,0.01,100000,1.75,3/27/2028,ENGIFP,750000000,Corp,CALLABLE,SR UNSECURED,3/27/2020,3/27/2020,2,BBG00SNB5DH6,Bond,72.31
512861,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2755443376,BMGBYP3,,3399442,3399452,THAMES 7.75 04/30/44 EMTN,GBP,1000,0.01,100000,7.75,4/30/2044,THAMES,575000000,Corp,CALLABLE,SR SECURED,1/30/2024,1/30/2024,2,BBG01L4Z6MB3,Bond,93.52
513226,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2615937187,BQP9H02,,4418479,1568210,SAZKAG 7.25 04/30/30 REGS,EUR,1000,0.01,100000,7.25,4/30/2030,SAZKAG,665000000,Corp,CALLABLE,SR SECURED,4/28/2023,4/28/2023,2,BBG01G9HK8Q8,Bond,74.49
513800,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,FR0013422623,BJF8Q69,,1830033,6387829,ETLFP 2.25 07/13/27,EUR,100000,0.01,100000,2.25,7/13/2027,ETLFP,600000000,Corp,CALLABLE,SR UNSECURED,6/13/2019,6/13/2019,2,BBG00PD35882,Bond,77.11
514019,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,02007VAA8,US02007VAA89,BQMHP72,,4418479,1568210,SAZKAG 7.875 04/30/29 144A,USD,1000,0.01,200000,7.875,4/30/2029,SAZKAG,700000000,Corp,CALLABLE,SR SECURED,4/28/2023,4/28/2023,2,BBG01G9HK6R1,Bond,68.87
514366,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2630493570,BRBMS32,,909135,909135,VOD V8 08/30/86 EMTN,GBP,1000,0.01,100000,8,8/30/2086,VOD,500000000,Corp,CALLABLE,JR SUBORDINATED,5/30/2023,5/30/2023,2,BBG01GSLNZH5,Bond,95.75
514877,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2431015655,BMC8BG8,,6222632,6029506,ZIGGO 3.5 01/15/32 REGS,EUR,1000,0.01,100000,3.5,1/15/2032,ZIGGO,750000000,Corp,CALLABLE,SR SECURED,1/20/2022,1/20/2022,2,BBG014D438Q8,Bond,70.57
514882,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2721113160,BS82058,,6406817,47836,BYLAN 4.375 09/21/28 EMTN,EUR,100000,0.01,100000,4.375,9/21/2028,BYLAN,500000000,Corp,AT MATURITY,SR NON-PREFERRED,11/21/2023,11/21/2023,2,BBG01K4FWYS6,Bond,66.45
514888,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,03217CAB2,US03217CAB28,BLFBVZ6,,6107954,6107954,AMSSW 12.25 03/30/29 144A,USD,1000,0.01,150000,12.25,3/30/2029,AMSSW,400000000,Corp,CALLABLE,SR UNSECURED,11/30/2023,11/30/2023,2,BBG01K4G9F38,Bond,75.94
515060,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2711320775,BMHYLP0,,4647240,4647240,EROSKI 10.625 04/30/29 REGS,EUR,1000,0.01,100000,10.625,4/30/2029,EROSKI,500000000,Corp,CALLABLE,SR SECURED,11/30/2023,11/30/2023,2,BBG01K4R1KD0,Bond,102.22
515781,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2434783911,BMH3748,,1550069,3939371,ADRBID 5.25 02/01/30 REGS,EUR,1000,0.01,100000,5.25,2/1/2030,ADRBID,500000000,Corp,CALLABLE,SR SECURED,1/20/2022,1/20/2022,2,BBG014GTYWY4,Bond,77.57
515968,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2436314160,BNSMGP5,,7133311,4431784,TRUEPT 6.5 02/15/27 REGS,GBP,1000,0.01,100000,6.5,2/15/2027,TRUEPT,400000000,Corp,CALLABLE,SR SECURED,2/2/2022,2/2/2022,2,BBG014SWP145,Bond,68.12
516017,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2526828996,BP0QMP1,,4304034,4304034,EOANGR 2.875 08/26/28 EMTN,EUR,1000,0.01,1000,2.875,8/26/2028,EOANGR,600000000,Corp,CALLABLE,SR UNSECURED,8/26/2022,8/26/2022,2,BBG019BK8J48,Bond,99.86
516555,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,FR001400CKA4,BPP4L75,,3248614,3248614,SOCGEN V5.25 09/06/32 EMTN,EUR,100000,0.01,100000,5.25,9/6/2032,SOCGEN,500000000,Corp,CALLABLE,SUBORDINATED,9/5/2022,9/5/2022,2,BBG019FZH756,Bond,71.24
516723,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,FR001400BBL2,BMTND71,,1427965,1427965,BNP V6.875 PERP,EUR,200000,0.01,200000,6.875,,BNP,1000000000,Corp,PERP/CALL,JR SUBORDINATED,9/6/2022,9/6/2022,2,BBG019FNX666,Bond,75.61
516769,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,DE000A30VTT8,BQP9NJ3,,2732669,2732669,ALVGR V4.597 09/07/38 EMTN,EUR,100000,0.01,100000,4.597,9/7/2038,ALVGR,1250000000,Corp,CALLABLE,SUBORDINATED,9/7/2022,9/7/2022,2,BBG019FZF2M0,Bond,99.18
516938,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2761223127,,,741529,741529,THOEUR 6.75 02/01/30 REGS,EUR,1000,0.01,100000,6.75,2/1/2030,THOEUR,500000000,Corp,CALLABLE,SR SECURED,2/14/2024,2/14/2024,10,BBG01L7Z6037,Bond,67.81
517248,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,FR001400CMZ7,BMBR3H1,,5481737,5186172,BFCM 3.625 09/14/32 EMTN,EUR,100000,0.01,100000,3.625,9/14/2032,BFCM,800000000,Corp,AT MATURITY,SR PREFERRED,9/14/2022,9/14/2022,2,BBG019HYKQF0,Bond,95.31
517303,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,05946KAK7,US05946KAK79,BMTWJJ2,,2721729,2721729,BBVASM V5.862 09/14/26,USD,200000,0.01,200000,5.862,9/14/2026,BBVASM,1000000000,Corp,CALLABLE,SR NON-PREFERRED,9/14/2022,9/14/2022,2,BBG019J10W69,Bond,62.2
517923,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,02154CAF0,US02154CAF05,BKP87R4,,6486020,1932647,ALTICE 5 01/15/28 144A,USD,1000,0.01,200000,5,1/15/2028,ALTICE,1200000000,Corp,CALLABLE,SR SECURED,1/22/2020,1/22/2020,2,BBG00RBBHG54,Bond,69.17
517935,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2103014291,BKRMRK7,,4304034,4304034,EOANGR 0.375 09/29/27 EMTN,EUR,1000,0.01,1000,0.375,9/29/2027,EOANGR,1000000000,Corp,CALLABLE,SR UNSECURED,1/16/2020,1/16/2020,2,BBG00RC57F04,Bond,85.19
518066,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2108560306,BL1NK93,,5751777,2818039,STYRO 2.25 01/16/27 REGS,EUR,1000,0.01,100000,2.25,1/16/2027,STYRO,600000000,Corp,CALLABLE,SR SECURED,1/31/2020,1/31/2020,2,BBG00RDQZ7B2,Bond,60.95
518297,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2111946930,BL3SXG4,,1550069,3939371,ADRBID 3.125 02/15/26 REGS,EUR,1000,0.01,100000,3.125,2/15/2026,ADRBID,600000000,Corp,CALLABLE,SR SECURED,2/6/2020,2/6/2020,2,BBG00RHC2F54,Bond,68.67
518301,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2111947748,BL71HX4,,1550069,3939371,ADRBID 3.625 02/15/28 REGS,EUR,1000,0.01,100000,3.625,2/15/2028,ADRBID,625000000,Corp,CALLABLE,SR SECURED,2/6/2020,2/6/2020,2,BBG00RHC2G52,Bond,78.47
518385,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,06326BAA7,IL0060404899,BKMH6C2,,928456,928456,LUMIIT V3.275 01/29/31,USD,1000,0.01,200000,3.275,1/29/2031,LUMIIT,750000000,Corp,CALLABLE,SUBORDINATED,1/29/2020,1/29/2020,2,BBG00RHVHQK5,Bond,85.73
518407,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,FR0013480027,BL1NPF4,,5481737,5186172,BFCM 1.25 12/05/25,GBP,100000,0.01,100000,1.25,12/5/2025,BFCM,600000000,Corp,AT MATURITY,SR PREFERRED,2/5/2020,2/5/2020,2,BBG00RJS5NJ2,Bond,94.29
518408,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2112973107,BK6L404,,364743,364743,CHEPDE 3.5 02/11/27 REGS,EUR,1000,0.01,100000,3.5,2/11/2027,CHEPDE,500000000,Corp,CALLABLE,SR SECURED,2/11/2020,2/11/2020,2,BBG00RJS8991,Bond,101.71
518516,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2115190451,BKTHZ39,,6423028,2628351,QPARKH 2 03/01/27 REGS,EUR,1000,0.01,100000,2,3/1/2027,QPARKH,630000000,Corp,CALLABLE,SR SECURED,2/13/2020,2/13/2020,2,BBG00RMFKL67,Bond,102.55
518563,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2116386132,BKKF640,,6811546,6029506,ZIGGO 3.375 02/28/30 REGS,EUR,1000,0.01,100000,3.375,2/28/2030,ZIGGO,900000000,Corp,CALLABLE,COMPANY GUARNT,2/11/2020,2/11/2020,2,BBG00RMZ36S1,Bond,97.93
518734,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,BE6318634548,BKLJ908,,3157438,6576210,SRNSBE 5.75 02/21/27,EUR,1000,0.01,100000,5.75,2/21/2027,SRNSBE,259290000,Corp,CALLABLE,COMPANY GUARNT,2/21/2020,2/21/2020,2,BBG00RMFLCQ4,Bond,98
518795,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,98953GAD7,US98953GAD79,BL6Z588,,6811546,6029506,ZIGGO 5.125 02/28/30 144a,USD,1000,0.01,200000,5.125,2/28/2030,ZIGGO,500000000,Corp,CALLABLE,COMPANY GUARNT,2/11/2020,2/11/2020,2,BBG00RMZ9HN6,Bond,91.23
518931,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,50201DAA1,US50201DAA19,BKM1HF4,,683902,683902,LILAPR 6.75 10/15/27 144A,USD,1000,0.01,200000,6.75,10/15/2027,LILAPR,1160999900,Corp,CALLABLE,SR SECURED,10/25/2019,10/25/2019,2,BBG00QJCQBG5,Bond,95.16
519178,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2064643484,BKZ7NJ5,,6120755,2495522,MERLLN 4.5 11/15/27 REGs,EUR,1000,0.01,100000,4.5,11/15/2027,MERLLN,370000000,Corp,CALLABLE,COMPANY GUARNT,11/4/2019,11/4/2019,2,BBG00QKDTKY8,Bond,64.7
519378,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,USG95448AA75,BQ2MVL3,,1699084,4755453,WESODA 9.5 10/06/28 REGS,USD,1000,0.01,200000,9.5,10/6/2028,WESODA,980000000,Corp,CALLABLE,SR SECURED,10/6/2023,10/6/2023,2,BBG01JJ4K3R0,Bond,82.64
519523,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2077646391,BKP4XV8,,1127144,1127144,GRFSM 2.25 11/15/27 REGS,EUR,1000,0.01,100000,2.25,11/15/2027,GRFSM,739600000,Corp,CALLABLE,SR SECURED,11/15/2019,11/15/2019,2,BBG00QRK2BH3,Bond,75.89
519539,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2079032483,BKDLTB3,,3384697,4767412,ARDFIN 5 06/30/27 REGS,EUR,1,0.01,100000,5,6/30/2027,ARDFIN,795884030,Corp,CALLABLE,SR SECURED,11/20/2019,11/20/2019,2,BBG00QRWRMW9,Bond,93.46
519542,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,822582CE0,US822582CE05,BJVBG73,,5073510,31204,RDSALN 3.125 11/07/49,USD,1000,0.01,1000,3.125,11/7/2049,RDSALN,1250000000,Corp,CALLABLE,COMPANY GUARNT,11/7/2019,11/7/2019,2,BBG00QRWVQC7,Bond,88.94
519552,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,USL02238AH37,BJTP804,,3384697,4767412,ARDFIN 6.5 06/30/27 REGS,USD,1,0.01,200000,6.5,6/30/2027,ARDFIN,895333900,Corp,CALLABLE,SR SECURED,11/20/2019,11/20/2019,2,BBG00QRY2F02,Bond,65.41
519588,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2079079799,BJXT404,,5726540,5726540,INTNED V1 11/13/30,EUR,100000,0.01,100000,1,11/13/2030,INTNED,1000000000,Corp,CALLABLE,SUBORDINATED,11/13/2019,11/13/2019,2,BBG00QS6LL99,Bond,78.25
520021,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2083961370,BL1GVS8,,6355442,6355442,LGEN V3.75 11/26/49 EMTN,GBP,1000,0.01,100000,3.75,11/26/2049,LGEN,600000000,Corp,CALLABLE,SUBORDINATED,11/26/2019,11/26/2019,2,BBG00QXG4GY3,Bond,83.96
